date,commodity,imports_total_kbd,imports_canada_kbd,imports_latin_america_kbd,imports_europe_kbd,imports_asia_kbd,imports_middle_east_kbd,imports_africa_kbd,imports_other_kbd,exports_total_kbd,exports_canada_kbd,exports_latin_america_kbd,exports_europe_kbd,exports_asia_kbd,exports_middle_east_kbd,exports_africa_kbd,exports_other_kbd,net_imports_kbd,net_exports_kbd
2018-01-01,jet,134.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-61.355999999999995,61.355999999999995
2018-01-02,jet,134.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-61.355999999999995,61.355999999999995
2018-01-03,jet,134.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-61.355999999999995,61.355999999999995
2018-01-04,jet,134.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-61.355999999999995,61.355999999999995
2018-01-05,jet,134.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-61.355999999999995,61.355999999999995
2018-01-06,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-118.356,118.356
2018-01-07,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-118.356,118.356
2018-01-08,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-118.356,118.356
2018-01-09,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-118.356,118.356
2018-01-10,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-118.356,118.356
2018-01-11,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-118.356,118.356
2018-01-12,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-118.356,118.356
2018-01-13,jet,97.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-98.356,98.356
2018-01-14,jet,97.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-98.356,98.356
2018-01-15,jet,97.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-98.356,98.356
2018-01-16,jet,97.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-98.356,98.356
2018-01-17,jet,97.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-98.356,98.356
2018-01-18,jet,97.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-98.356,98.356
2018-01-19,jet,97.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-98.356,98.356
2018-01-20,jet,197.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,1.6440000000000055,-1.6440000000000055
2018-01-21,jet,197.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,1.6440000000000055,-1.6440000000000055
2018-01-22,jet,197.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,1.6440000000000055,-1.6440000000000055
2018-01-23,jet,197.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,1.6440000000000055,-1.6440000000000055
2018-01-24,jet,197.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,1.6440000000000055,-1.6440000000000055
2018-01-25,jet,197.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,1.6440000000000055,-1.6440000000000055
2018-01-26,jet,197.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,1.6440000000000055,-1.6440000000000055
2018-01-27,jet,127.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-68.356,68.356
2018-01-28,jet,127.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-68.356,68.356
2018-01-29,jet,127.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-68.356,68.356
2018-01-30,jet,127.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-68.356,68.356
2018-01-31,jet,127.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,195.356,0.0,0.0,0.0,0.0,0.0,0.0,195.356,-68.356,68.356
2018-02-01,jet,127.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-48.178,48.178
2018-02-02,jet,127.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-48.178,48.178
2018-02-03,jet,102.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-73.178,73.178
2018-02-04,jet,102.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-73.178,73.178
2018-02-05,jet,102.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-73.178,73.178
2018-02-06,jet,102.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-73.178,73.178
2018-02-07,jet,102.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-73.178,73.178
2018-02-08,jet,102.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-73.178,73.178
2018-02-09,jet,102.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-73.178,73.178
2018-02-10,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-98.178,98.178
2018-02-11,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-98.178,98.178
2018-02-12,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-98.178,98.178
2018-02-13,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-98.178,98.178
2018-02-14,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-98.178,98.178
2018-02-15,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-98.178,98.178
2018-02-16,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-98.178,98.178
2018-02-17,jet,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-116.178,116.178
2018-02-18,jet,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-116.178,116.178
2018-02-19,jet,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-116.178,116.178
2018-02-20,jet,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-116.178,116.178
2018-02-21,jet,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-116.178,116.178
2018-02-22,jet,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-116.178,116.178
2018-02-23,jet,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,-116.178,116.178
2018-02-24,jet,274.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,98.822,-98.822
2018-02-25,jet,274.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,98.822,-98.822
2018-02-26,jet,274.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,98.822,-98.822
2018-02-27,jet,274.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,98.822,-98.822
2018-02-28,jet,274.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,175.178,0.0,0.0,0.0,0.0,0.0,0.0,175.178,98.822,-98.822
2018-03-01,jet,274.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,27.775000000000006,-27.775000000000006
2018-03-02,jet,274.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,27.775000000000006,-27.775000000000006
2018-03-03,jet,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-147.225,147.225
2018-03-04,jet,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-147.225,147.225
2018-03-05,jet,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-147.225,147.225
2018-03-06,jet,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-147.225,147.225
2018-03-07,jet,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-147.225,147.225
2018-03-08,jet,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-147.225,147.225
2018-03-09,jet,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-147.225,147.225
2018-03-10,jet,51.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-195.225,195.225
2018-03-11,jet,51.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-195.225,195.225
2018-03-12,jet,51.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-195.225,195.225
2018-03-13,jet,51.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-195.225,195.225
2018-03-14,jet,51.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-195.225,195.225
2018-03-15,jet,51.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-195.225,195.225
2018-03-16,jet,51.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-195.225,195.225
2018-03-17,jet,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-99.225,99.225
2018-03-18,jet,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-99.225,99.225
2018-03-19,jet,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-99.225,99.225
2018-03-20,jet,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-99.225,99.225
2018-03-21,jet,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-99.225,99.225
2018-03-22,jet,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-99.225,99.225
2018-03-23,jet,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-99.225,99.225
2018-03-24,jet,138.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-108.225,108.225
2018-03-25,jet,138.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-108.225,108.225
2018-03-26,jet,138.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-108.225,108.225
2018-03-27,jet,138.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-108.225,108.225
2018-03-28,jet,138.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-108.225,108.225
2018-03-29,jet,138.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-108.225,108.225
2018-03-30,jet,138.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-108.225,108.225
2018-03-31,jet,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,246.225,0.0,0.0,0.0,0.0,0.0,0.0,246.225,-214.225,214.225
2018-04-01,jet,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-192.63300000000004,192.63300000000004
2018-04-02,jet,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-192.63300000000004,192.63300000000004
2018-04-03,jet,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-192.63300000000004,192.63300000000004
2018-04-04,jet,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-192.63300000000004,192.63300000000004
2018-04-05,jet,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-192.63300000000004,192.63300000000004
2018-04-06,jet,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-192.63300000000004,192.63300000000004
2018-04-07,jet,154.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-70.63300000000004,70.63300000000004
2018-04-08,jet,154.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-70.63300000000004,70.63300000000004
2018-04-09,jet,154.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-70.63300000000004,70.63300000000004
2018-04-10,jet,154.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-70.63300000000004,70.63300000000004
2018-04-11,jet,154.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-70.63300000000004,70.63300000000004
2018-04-12,jet,154.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-70.63300000000004,70.63300000000004
2018-04-13,jet,154.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-70.63300000000004,70.63300000000004
2018-04-14,jet,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-164.63300000000004,164.63300000000004
2018-04-15,jet,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-164.63300000000004,164.63300000000004
2018-04-16,jet,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-164.63300000000004,164.63300000000004
2018-04-17,jet,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-164.63300000000004,164.63300000000004
2018-04-18,jet,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-164.63300000000004,164.63300000000004
2018-04-19,jet,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-164.63300000000004,164.63300000000004
2018-04-20,jet,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-164.63300000000004,164.63300000000004
2018-04-21,jet,205.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-19.633000000000038,19.633000000000038
2018-04-22,jet,205.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-19.633000000000038,19.633000000000038
2018-04-23,jet,205.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-19.633000000000038,19.633000000000038
2018-04-24,jet,205.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-19.633000000000038,19.633000000000038
2018-04-25,jet,205.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-19.633000000000038,19.633000000000038
2018-04-26,jet,205.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-19.633000000000038,19.633000000000038
2018-04-27,jet,205.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-19.633000000000038,19.633000000000038
2018-04-28,jet,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-150.63300000000004,150.63300000000004
2018-04-29,jet,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-150.63300000000004,150.63300000000004
2018-04-30,jet,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,224.63300000000004,0.0,0.0,0.0,0.0,0.0,0.0,224.63300000000004,-150.63300000000004,150.63300000000004
2018-05-01,jet,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-169.38699999999997,169.38699999999997
2018-05-02,jet,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-169.38699999999997,169.38699999999997
2018-05-03,jet,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-169.38699999999997,169.38699999999997
2018-05-04,jet,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-169.38699999999997,169.38699999999997
2018-05-05,jet,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-106.38699999999997,106.38699999999997
2018-05-06,jet,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-106.38699999999997,106.38699999999997
2018-05-07,jet,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-106.38699999999997,106.38699999999997
2018-05-08,jet,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-106.38699999999997,106.38699999999997
2018-05-09,jet,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-106.38699999999997,106.38699999999997
2018-05-10,jet,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-106.38699999999997,106.38699999999997
2018-05-11,jet,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-106.38699999999997,106.38699999999997
2018-05-12,jet,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-93.38699999999997,93.38699999999997
2018-05-13,jet,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-93.38699999999997,93.38699999999997
2018-05-14,jet,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-93.38699999999997,93.38699999999997
2018-05-15,jet,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-93.38699999999997,93.38699999999997
2018-05-16,jet,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-93.38699999999997,93.38699999999997
2018-05-17,jet,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-93.38699999999997,93.38699999999997
2018-05-18,jet,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-93.38699999999997,93.38699999999997
2018-05-19,jet,115.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-128.38699999999997,128.38699999999997
2018-05-20,jet,115.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-128.38699999999997,128.38699999999997
2018-05-21,jet,115.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-128.38699999999997,128.38699999999997
2018-05-22,jet,115.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-128.38699999999997,128.38699999999997
2018-05-23,jet,115.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-128.38699999999997,128.38699999999997
2018-05-24,jet,115.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-128.38699999999997,128.38699999999997
2018-05-25,jet,115.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-128.38699999999997,128.38699999999997
2018-05-26,jet,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-93.38699999999997,93.38699999999997
2018-05-27,jet,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-93.38699999999997,93.38699999999997
2018-05-28,jet,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-93.38699999999997,93.38699999999997
2018-05-29,jet,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-93.38699999999997,93.38699999999997
2018-05-30,jet,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-93.38699999999997,93.38699999999997
2018-05-31,jet,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,243.38699999999997,0.0,0.0,0.0,0.0,0.0,0.0,243.38699999999997,-93.38699999999997,93.38699999999997
2018-06-01,jet,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,213.067,0.0,0.0,0.0,0.0,0.0,0.0,213.067,-63.06700000000001,63.06700000000001
